adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
White Nile,SD09,SD09044,Ad Diwaim,190,38,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,11,2,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,55,55,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,215,43,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,205,41,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,125,25,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,130,26,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,150,30,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,18,3,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,260,52,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,160,32,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,130,26,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,130,26,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,89,20,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,600,120,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,540,108,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,490,98,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,465,93,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,275,55,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,2565,513,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,2130,426,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,1740,348,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,1414,283,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,3650,730,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,3425,685,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,2945,589,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,2480,496,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,250,50,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,150,30,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,435,87,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,340,68,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,1090,218,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,1135,227,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,990,198,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,1145,229,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,1175,235,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,1040,208,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,1080,216,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,1060,212,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,1000,200,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,960,192,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,1795,359,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,1415,283,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,1355,271,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,520,104,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,495,99,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,455,91,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,80,26,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,75,15,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,75,15,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,475,95,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,175,35,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,125,25,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,210,42,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,160,32,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,280,56,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,3070,614,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,2730,546,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,2315,463,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,1825,365,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,1660,332,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,1515,303,Khartoum,SD01,SD01002,Um Bada
White Nile,SD09,SD09044,Ad Diwaim,1000,200,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,660,132,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,600,120,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09044,Ad Diwaim,490,98,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09044,Ad Diwaim,445,89,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09044,Ad Diwaim,575,115,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,485,97,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09044,Ad Diwaim,440,88,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09044,Ad Diwaim,390,78,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,75,15,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,10900,2180,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,9820,1964,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,6725,1345,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,6430,1286,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,4670,934,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,4070,814,Khartoum,SD01,SD01002,Um Bada
White Nile,SD09,SD09051,Aj Jabalain,75,15,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,120,24,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,80,16,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,70,14,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,175,35,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,125,25,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,115,23,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,85,17,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,70,14,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,55,11,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,65,13,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,60,12,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,110,22,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,90,18,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,145,29,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,115,23,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,90,18,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,50,10,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,75,15,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,75,15,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,90,18,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,85,17,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,60,12,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,65,13,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,115,23,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,150,30,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,110,22,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,135,27,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,115,23,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,80,16,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,75,15,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,105,21,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09051,Aj Jabalain,60,12,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,120,24,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,110,22,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,70,14,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,55,11,Khartoum,SD01,SD01002,Um Bada
White Nile,SD09,SD09051,Aj Jabalain,110,22,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,120,24,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09051,Aj Jabalain,115,23,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09051,Aj Jabalain,65,13,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09051,Aj Jabalain,60,12,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09051,Aj Jabalain,100,20,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,135,27,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,115,23,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,250,50,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,370,74,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,315,63,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,260,52,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,155,31,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,175,35,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,275,55,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,225,45,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,125,25,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,250,50,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,225,45,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,175,35,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,300,60,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,100,20,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,220,44,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,165,33,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,115,23,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,175,35,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,275,55,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,400,80,Khartoum,SD01,SD01005,Karrari
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,285,57,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,210,42,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,105,21,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,335,66,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,240,48,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,180,36,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,500,100,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,475,95,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,440,88,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,335,67,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,250,50,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,100,20,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,175,35,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,175,35,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,350,70,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,300,60,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,100,20,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,325,65,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,100,20,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,325,65,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,225,45,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,225,45,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,250,50,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,300,60,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01002,Um Bada
White Nile,SD09,SD09050,Al Gitaina,275,55,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,50,10,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,200,40,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,125,25,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,100,20,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,125,25,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,125,25,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,145,29,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,90,18,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,100,20,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,50,10,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,150,30,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,180,36,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09050,Al Gitaina,90,18,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09050,Al Gitaina,75,15,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,125,25,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,115,23,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,175,35,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,165,33,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,120,24,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,75,15,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09050,Al Gitaina,180,36,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09050,Al Gitaina,300,60,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09050,Al Gitaina,950,190,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,85,17,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09049,As Salam / Ar Rawat,8480,1696,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09049,As Salam / Ar Rawat,7910,1582,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09049,As Salam / Ar Rawat,7255,1451,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,6425,1285,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,5170,1034,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09049,As Salam / Ar Rawat,4510,902,Khartoum,SD01,SD01002,Um Bada
White Nile,SD09,SD09049,As Salam / Ar Rawat,65,13,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,115,23,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,105,21,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09049,As Salam / Ar Rawat,70,14,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,65,13,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09049,As Salam / Ar Rawat,55,11,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,45,9,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,45,9,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,70,14,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09049,As Salam / Ar Rawat,55,11,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,55,11,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09049,As Salam / Ar Rawat,100,20,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09049,As Salam / Ar Rawat,90,18,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,60,12,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,40,8,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,40,8,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,40,8,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,45,9,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09049,As Salam / Ar Rawat,65,13,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,65,13,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09049,As Salam / Ar Rawat,55,11,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09049,As Salam / Ar Rawat,90,18,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,60,12,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09049,As Salam / Ar Rawat,65,13,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09049,As Salam / Ar Rawat,60,12,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09049,As Salam / Ar Rawat,85,17,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09049,As Salam / Ar Rawat,50,10,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09052,Guli,155,31,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09052,Guli,155,31,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09052,Guli,160,32,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09052,Guli,145,29,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09052,Guli,170,34,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09052,Guli,175,35,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09052,Guli,140,28,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09052,Guli,150,30,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09052,Guli,160,32,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09052,Guli,170,34,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09052,Guli,175,35,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09052,Guli,160,32,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09052,Guli,120,24,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09052,Guli,130,26,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09052,Guli,125,25,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09052,Guli,110,22,Khartoum,SD01,SD01003,Bahri
White Nile,SD09,SD09052,Guli,105,21,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09052,Guli,105,21,Khartoum,SD01,SD01004,Sharg An Neel
White Nile,SD09,SD09052,Guli,145,29,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09052,Guli,170,34,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09052,Guli,115,23,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09052,Guli,130,26,Khartoum,SD01,SD01007,Khartoum
White Nile,SD09,SD09052,Guli,135,27,Khartoum,SD01,SD01006,Um Durman
White Nile,SD09,SD09052,Guli,140,28,Khartoum,SD01,SD01001,Jebel Awlia
White Nile,SD09,SD09052,Guli,135,27,Khartoum,SD01,SD01004,Sharg An Neel
